alphabet_size,group_size,num_blocks,num_threads,duration,use_shmem,GPU_name
2048,8,2176,256,165486867,1,NVIDIA GeForce RTX 2080 Ti
2048,8,1088,512,147911894,1,NVIDIA GeForce RTX 2080 Ti
2048,8,544,1024,149269398,1,NVIDIA GeForce RTX 2080 Ti
2048,8,17408,64,147629332,0,NVIDIA GeForce RTX 2080 Ti
2048,8,8704,128,147770913,0,NVIDIA GeForce RTX 2080 Ti
2048,8,4352,256,160797777,1,NVIDIA GeForce RTX 2080 Ti
2048,8,2176,512,143005985,1,NVIDIA GeForce RTX 2080 Ti
2048,8,1088,1024,144855156,1,NVIDIA GeForce RTX 2080 Ti
2048,8,34816,64,143455811,0,NVIDIA GeForce RTX 2080 Ti
2048,8,17408,128,143555782,0,NVIDIA GeForce RTX 2080 Ti
2048,8,8704,256,156206503,1,NVIDIA GeForce RTX 2080 Ti
2048,8,4352,512,138858480,1,NVIDIA GeForce RTX 2080 Ti
2048,8,2176,1024,140443433,1,NVIDIA GeForce RTX 2080 Ti
2048,8,69632,64,140707580,0,NVIDIA GeForce RTX 2080 Ti
2048,8,34816,128,140555074,0,NVIDIA GeForce RTX 2080 Ti
2048,8,17408,256,153125494,1,NVIDIA GeForce RTX 2080 Ti
2048,8,8704,512,134835951,1,NVIDIA GeForce RTX 2080 Ti
2048,8,4352,1024,136541659,1,NVIDIA GeForce RTX 2080 Ti
2048,16,1088,64,170890725,0,NVIDIA GeForce RTX 2080 Ti
2048,16,544,128,169767624,0,NVIDIA GeForce RTX 2080 Ti
2048,16,272,256,179633569,1,NVIDIA GeForce RTX 2080 Ti
2048,16,136,512,160422923,1,NVIDIA GeForce RTX 2080 Ti
2048,16,68,1024,159579761,1,NVIDIA GeForce RTX 2080 Ti
2048,16,2176,64,171179749,0,NVIDIA GeForce RTX 2080 Ti
2048,16,1088,128,171078397,0,NVIDIA GeForce RTX 2080 Ti
2048,16,544,256,180405016,1,NVIDIA GeForce RTX 2080 Ti
2048,16,272,512,162297180,1,NVIDIA GeForce RTX 2080 Ti
2048,16,136,1024,159674246,1,NVIDIA GeForce RTX 2080 Ti
2048,16,4352,64,170773898,0,NVIDIA GeForce RTX 2080 Ti
2048,16,2176,128,171273470,0,NVIDIA GeForce RTX 2080 Ti
2048,16,1088,256,178420821,1,NVIDIA GeForce RTX 2080 Ti
2048,16,544,512,160568993,1,NVIDIA GeForce RTX 2080 Ti
2048,16,272,1024,160671319,1,NVIDIA GeForce RTX 2080 Ti
2048,16,8704,64,167806386,0,NVIDIA GeForce RTX 2080 Ti
2048,16,4352,128,168449645,0,NVIDIA GeForce RTX 2080 Ti
2048,16,2176,256,179486609,1,NVIDIA GeForce RTX 2080 Ti
2048,16,1088,512,161163722,1,NVIDIA GeForce RTX 2080 Ti
2048,16,544,1024,160761247,1,NVIDIA GeForce RTX 2080 Ti
2048,16,17408,64,165429302,0,NVIDIA GeForce RTX 2080 Ti
2048,16,8704,128,166113322,0,NVIDIA GeForce RTX 2080 Ti
2048,16,4352,256,177998429,1,NVIDIA GeForce RTX 2080 Ti
2048,16,2176,512,160072297,1,NVIDIA GeForce RTX 2080 Ti
2048,16,1088,1024,161648987,1,NVIDIA GeForce RTX 2080 Ti
2048,16,34816,64,165051088,0,NVIDIA GeForce RTX 2080 Ti
2048,16,17408,128,165396079,0,NVIDIA GeForce RTX 2080 Ti
2048,16,8704,256,177431187,1,NVIDIA GeForce RTX 2080 Ti
2048,16,4352,512,160416438,1,NVIDIA GeForce RTX 2080 Ti
2048,16,2176,1024,160905259,1,NVIDIA GeForce RTX 2080 Ti
2048,16,69632,64,165590007,0,NVIDIA GeForce RTX 2080 Ti
2048,16,34816,128,165572539,0,NVIDIA GeForce RTX 2080 Ti
2048,16,17408,256,178687255,1,NVIDIA GeForce RTX 2080 Ti
2048,16,8704,512,160447091,1,NVIDIA GeForce RTX 2080 Ti
2048,16,4352,1024,161189931,1,NVIDIA GeForce RTX 2080 Ti
2048,16,139264,64,165307938,0,NVIDIA GeForce RTX 2080 Ti
2048,16,69632,128,165241425,0,NVIDIA GeForce RTX 2080 Ti
2048,16,34816,256,181076917,1,NVIDIA GeForce RTX 2080 Ti
2048,16,17408,512,160937318,1,NVIDIA GeForce RTX 2080 Ti
2048,16,8704,1024,161487886,1,NVIDIA GeForce RTX 2080 Ti
2048,32,1088,64,119071251,0,NVIDIA GeForce RTX 2080 Ti
2048,32,544,128,119644625,0,NVIDIA GeForce RTX 2080 Ti
2048,32,272,256,128595908,1,NVIDIA GeForce RTX 2080 Ti
2048,32,136,512,108361944,1,NVIDIA GeForce RTX 2080 Ti
2048,32,68,1024,108672678,1,NVIDIA GeForce RTX 2080 Ti
2048,32,2176,64,118721907,0,NVIDIA GeForce RTX 2080 Ti
2048,32,1088,128,118949665,0,NVIDIA GeForce RTX 2080 Ti
2048,32,544,256,128232256,1,NVIDIA GeForce RTX 2080 Ti
2048,32,272,512,108257924,1,NVIDIA GeForce RTX 2080 Ti
2048,32,136,1024,107946111,1,NVIDIA GeForce RTX 2080 Ti
2048,32,4352,64,117830415,0,NVIDIA GeForce RTX 2080 Ti
2048,32,2176,128,117326851,0,NVIDIA GeForce RTX 2080 Ti
2048,32,1088,256,127821117,1,NVIDIA GeForce RTX 2080 Ti
2048,32,544,512,108081376,1,NVIDIA GeForce RTX 2080 Ti
2048,32,272,1024,107799507,1,NVIDIA GeForce RTX 2080 Ti
2048,32,8704,64,114430133,0,NVIDIA GeForce RTX 2080 Ti
2048,32,4352,128,114653504,0,NVIDIA GeForce RTX 2080 Ti
2048,32,2176,256,129084237,1,NVIDIA GeForce RTX 2080 Ti
2048,32,1088,512,106538170,1,NVIDIA GeForce RTX 2080 Ti
2048,32,544,1024,107497797,1,NVIDIA GeForce RTX 2080 Ti
2048,32,17408,64,116013291,0,NVIDIA GeForce RTX 2080 Ti
2048,32,8704,128,115219995,0,NVIDIA GeForce RTX 2080 Ti
2048,32,4352,256,129717055,1,NVIDIA GeForce RTX 2080 Ti
2048,32,2176,512,106412181,1,NVIDIA GeForce RTX 2080 Ti
2048,32,1088,1024,107314966,1,NVIDIA GeForce RTX 2080 Ti
2048,32,34816,64,119381810,0,NVIDIA GeForce RTX 2080 Ti
2048,32,17408,128,119235205,0,NVIDIA GeForce RTX 2080 Ti
2048,32,8704,256,133766609,1,NVIDIA GeForce RTX 2080 Ti
2048,32,4352,512,109189085,1,NVIDIA GeForce RTX 2080 Ti
2048,32,2176,1024,109722745,1,NVIDIA GeForce RTX 2080 Ti
2048,32,69632,64,125955502,0,NVIDIA GeForce RTX 2080 Ti
2048,32,34816,128,125876493,0,NVIDIA GeForce RTX 2080 Ti
2048,32,17408,256,141686580,1,NVIDIA GeForce RTX 2080 Ti
2048,32,8704,512,114413063,1,NVIDIA GeForce RTX 2080 Ti
2048,32,4352,1024,115206519,1,NVIDIA GeForce RTX 2080 Ti
2048,32,139264,64,134599087,0,NVIDIA GeForce RTX 2080 Ti
2048,32,69632,128,134376096,0,NVIDIA GeForce RTX 2080 Ti
2048,32,34816,256,152133876,1,NVIDIA GeForce RTX 2080 Ti
2048,32,17408,512,122367692,1,NVIDIA GeForce RTX 2080 Ti
2048,32,8704,1024,126091672,1,NVIDIA GeForce RTX 2080 Ti
2048,32,278528,64,156912205,0,NVIDIA GeForce RTX 2080 Ti
2048,32,139264,128,155865411,0,NVIDIA GeForce RTX 2080 Ti
2048,32,69632,256,175105440,1,NVIDIA GeForce RTX 2080 Ti
2048,32,34816,512,141719586,1,NVIDIA GeForce RTX 2080 Ti
2048,32,17408,1024,151675775,1,NVIDIA GeForce RTX 2080 Ti
4096,2,1088,64,154066442,0,NVIDIA GeForce RTX 2080 Ti
4096,2,544,128,133650033,0,NVIDIA GeForce RTX 2080 Ti
4096,2,272,256,134963993,0,NVIDIA GeForce RTX 2080 Ti
4096,2,136,512,148022375,1,NVIDIA GeForce RTX 2080 Ti
4096,2,68,1024,131816621,1,NVIDIA GeForce RTX 2080 Ti
4096,2,2176,64,130045024,0,NVIDIA GeForce RTX 2080 Ti
4096,2,1088,128,130930245,0,NVIDIA GeForce RTX 2080 Ti
4096,2,544,256,130222506,0,NVIDIA GeForce RTX 2080 Ti
4096,2,272,512,143619778,1,NVIDIA GeForce RTX 2080 Ti
4096,2,136,1024,126593696,1,NVIDIA GeForce RTX 2080 Ti
4096,2,4352,64,118709755,0,NVIDIA GeForce RTX 2080 Ti
4096,2,2176,128,119458669,0,NVIDIA GeForce RTX 2080 Ti
4096,2,1088,256,121133970,0,NVIDIA GeForce RTX 2080 Ti
4096,2,544,512,139424828,1,NVIDIA GeForce RTX 2080 Ti
4096,2,272,1024,122222543,1,NVIDIA GeForce RTX 2080 Ti
4096,2,8704,64,113011841,0,NVIDIA GeForce RTX 2080 Ti
4096,2,4352,128,112841713,0,NVIDIA GeForce RTX 2080 Ti
4096,2,2176,256,113615980,0,NVIDIA GeForce RTX 2080 Ti
4096,2,1088,512,135454781,1,NVIDIA GeForce RTX 2080 Ti
4096,2,544,1024,114099074,1,NVIDIA GeForce RTX 2080 Ti
4096,2,17408,64,111407966,0,NVIDIA GeForce RTX 2080 Ti
4096,2,8704,128,111237651,0,NVIDIA GeForce RTX 2080 Ti
4096,2,4352,256,111301191,0,NVIDIA GeForce RTX 2080 Ti
4096,2,2176,512,130985938,1,NVIDIA GeForce RTX 2080 Ti
4096,2,1088,1024,110542735,1,NVIDIA GeForce RTX 2080 Ti
4096,4,1088,64,157235438,0,NVIDIA GeForce RTX 2080 Ti
4096,4,544,128,157300137,0,NVIDIA GeForce RTX 2080 Ti
4096,4,272,256,157941350,0,NVIDIA GeForce RTX 2080 Ti
4096,4,136,512,163761684,1,NVIDIA GeForce RTX 2080 Ti
4096,4,68,1024,148446903,1,NVIDIA GeForce RTX 2080 Ti
4096,4,2176,64,154441782,0,NVIDIA GeForce RTX 2080 Ti
4096,4,1088,128,154766777,0,NVIDIA GeForce RTX 2080 Ti
4096,4,544,256,155009059,0,NVIDIA GeForce RTX 2080 Ti
4096,4,272,512,160191858,1,NVIDIA GeForce RTX 2080 Ti
4096,4,136,1024,145540572,1,NVIDIA GeForce RTX 2080 Ti
4096,4,4352,64,145601726,0,NVIDIA GeForce RTX 2080 Ti
4096,4,2176,128,145617007,0,NVIDIA GeForce RTX 2080 Ti
4096,4,1088,256,146781200,0,NVIDIA GeForce RTX 2080 Ti
4096,4,544,512,156519981,1,NVIDIA GeForce RTX 2080 Ti
4096,4,272,1024,141592289,1,NVIDIA GeForce RTX 2080 Ti
4096,4,8704,64,136428151,0,NVIDIA GeForce RTX 2080 Ti
4096,4,4352,128,136518281,0,NVIDIA GeForce RTX 2080 Ti
4096,4,2176,256,137097710,0,NVIDIA GeForce RTX 2080 Ti
4096,4,1088,512,152112523,1,NVIDIA GeForce RTX 2080 Ti
4096,4,544,1024,133905568,1,NVIDIA GeForce RTX 2080 Ti
4096,4,17408,64,132168239,0,NVIDIA GeForce RTX 2080 Ti
4096,4,8704,128,132013919,0,NVIDIA GeForce RTX 2080 Ti
4096,4,4352,256,131894807,0,NVIDIA GeForce RTX 2080 Ti
4096,4,2176,512,146291598,1,NVIDIA GeForce RTX 2080 Ti
4096,4,1088,1024,127166429,1,NVIDIA GeForce RTX 2080 Ti
4096,4,34816,64,131003238,0,NVIDIA GeForce RTX 2080 Ti
4096,4,17408,128,130655948,0,NVIDIA GeForce RTX 2080 Ti
4096,4,8704,256,129985946,0,NVIDIA GeForce RTX 2080 Ti
4096,4,4352,512,143943377,1,NVIDIA GeForce RTX 2080 Ti
4096,4,2176,1024,124822203,1,NVIDIA GeForce RTX 2080 Ti
4096,8,1088,64,185699707,0,NVIDIA GeForce RTX 2080 Ti
4096,8,544,128,186128533,0,NVIDIA GeForce RTX 2080 Ti
4096,8,272,256,186034533,0,NVIDIA GeForce RTX 2080 Ti
4096,8,136,512,194482916,1,NVIDIA GeForce RTX 2080 Ti
4096,8,68,1024,174876379,1,NVIDIA GeForce RTX 2080 Ti
4096,8,2176,64,185260113,0,NVIDIA GeForce RTX 2080 Ti
4096,8,1088,128,186389728,0,NVIDIA GeForce RTX 2080 Ti
4096,8,544,256,186181710,0,NVIDIA GeForce RTX 2080 Ti
4096,8,272,512,196127103,1,NVIDIA GeForce RTX 2080 Ti
4096,8,136,1024,174846329,1,NVIDIA GeForce RTX 2080 Ti
4096,8,4352,64,182544328,0,NVIDIA GeForce RTX 2080 Ti
4096,8,2176,128,183582948,0,NVIDIA GeForce RTX 2080 Ti
4096,8,1088,256,183903914,0,NVIDIA GeForce RTX 2080 Ti
4096,8,544,512,193956338,1,NVIDIA GeForce RTX 2080 Ti
4096,8,272,1024,172522711,1,NVIDIA GeForce RTX 2080 Ti
4096,8,8704,64,175201731,0,NVIDIA GeForce RTX 2080 Ti
4096,8,4352,128,176049631,0,NVIDIA GeForce RTX 2080 Ti
4096,8,2176,256,177544287,0,NVIDIA GeForce RTX 2080 Ti
4096,8,1088,512,191434501,1,NVIDIA GeForce RTX 2080 Ti
4096,8,544,1024,172340966,1,NVIDIA GeForce RTX 2080 Ti
4096,8,17408,64,169665846,0,NVIDIA GeForce RTX 2080 Ti
4096,8,8704,128,170081532,0,NVIDIA GeForce RTX 2080 Ti
4096,8,4352,256,171679275,0,NVIDIA GeForce RTX 2080 Ti
4096,8,2176,512,186301836,1,NVIDIA GeForce RTX 2080 Ti
4096,8,1088,1024,167329583,1,NVIDIA GeForce RTX 2080 Ti
4096,8,34816,64,164641395,0,NVIDIA GeForce RTX 2080 Ti
4096,8,17408,128,164748147,0,NVIDIA GeForce RTX 2080 Ti
4096,8,8704,256,166170980,0,NVIDIA GeForce RTX 2080 Ti
4096,8,4352,512,180325422,1,NVIDIA GeForce RTX 2080 Ti
4096,8,2176,1024,161956165,1,NVIDIA GeForce RTX 2080 Ti
4096,8,69632,64,161783937,0,NVIDIA GeForce RTX 2080 Ti
4096,8,34816,128,161292833,0,NVIDIA GeForce RTX 2080 Ti
4096,8,17408,256,161466572,0,NVIDIA GeForce RTX 2080 Ti
4096,8,8704,512,176668143,1,NVIDIA GeForce RTX 2080 Ti
4096,8,4352,1024,157124743,1,NVIDIA GeForce RTX 2080 Ti
4096,16,1088,64,196686123,0,NVIDIA GeForce RTX 2080 Ti
4096,16,544,128,198640349,0,NVIDIA GeForce RTX 2080 Ti
4096,16,272,256,196958539,0,NVIDIA GeForce RTX 2080 Ti
4096,16,136,512,207654725,1,NVIDIA GeForce RTX 2080 Ti
4096,16,68,1024,186222914,1,NVIDIA GeForce RTX 2080 Ti
4096,16,2176,64,198278863,0,NVIDIA GeForce RTX 2080 Ti
4096,16,1088,128,199233544,0,NVIDIA GeForce RTX 2080 Ti
4096,16,544,256,198164193,0,NVIDIA GeForce RTX 2080 Ti
4096,16,272,512,207040957,1,NVIDIA GeForce RTX 2080 Ti
4096,16,136,1024,186566358,1,NVIDIA GeForce RTX 2080 Ti
4096,16,4352,64,197717863,0,NVIDIA GeForce RTX 2080 Ti
4096,16,2176,128,197373430,0,NVIDIA GeForce RTX 2080 Ti
4096,16,1088,256,198367151,0,NVIDIA GeForce RTX 2080 Ti
4096,16,544,512,207460288,1,NVIDIA GeForce RTX 2080 Ti
4096,16,272,1024,186512136,1,NVIDIA GeForce RTX 2080 Ti
4096,16,8704,64,193199423,0,NVIDIA GeForce RTX 2080 Ti
4096,16,4352,128,194063375,0,NVIDIA GeForce RTX 2080 Ti
4096,16,2176,256,196339611,0,NVIDIA GeForce RTX 2080 Ti
4096,16,1088,512,208095863,1,NVIDIA GeForce RTX 2080 Ti
4096,16,544,1024,187409186,1,NVIDIA GeForce RTX 2080 Ti
4096,16,17408,64,190941764,0,NVIDIA GeForce RTX 2080 Ti
4096,16,8704,128,191281104,0,NVIDIA GeForce RTX 2080 Ti
4096,16,4352,256,193327868,0,NVIDIA GeForce RTX 2080 Ti
4096,16,2176,512,206883464,1,NVIDIA GeForce RTX 2080 Ti
4096,16,1088,1024,186935097,1,NVIDIA GeForce RTX 2080 Ti
4096,16,34816,64,189699222,0,NVIDIA GeForce RTX 2080 Ti
4096,16,17408,128,190616214,0,NVIDIA GeForce RTX 2080 Ti
4096,16,8704,256,193268943,0,NVIDIA GeForce RTX 2080 Ti
4096,16,4352,512,205746076,1,NVIDIA GeForce RTX 2080 Ti
4096,16,2176,1024,186094308,1,NVIDIA GeForce RTX 2080 Ti
4096,16,69632,64,189119571,0,NVIDIA GeForce RTX 2080 Ti
4096,16,34816,128,189766508,0,NVIDIA GeForce RTX 2080 Ti
4096,16,17408,256,192993058,0,NVIDIA GeForce RTX 2080 Ti
4096,16,8704,512,206899959,1,NVIDIA GeForce RTX 2080 Ti
4096,16,4352,1024,185732939,1,NVIDIA GeForce RTX 2080 Ti
4096,16,139264,64,189949619,0,NVIDIA GeForce RTX 2080 Ti
4096,16,69632,128,190039239,0,NVIDIA GeForce RTX 2080 Ti
4096,16,34816,256,193691038,0,NVIDIA GeForce RTX 2080 Ti
4096,16,17408,512,209606532,1,NVIDIA GeForce RTX 2080 Ti
4096,16,8704,1024,186980149,1,NVIDIA GeForce RTX 2080 Ti
4096,32,1088,64,134557565,0,NVIDIA GeForce RTX 2080 Ti
4096,32,544,128,135713304,0,NVIDIA GeForce RTX 2080 Ti
4096,32,272,256,135424000,0,NVIDIA GeForce RTX 2080 Ti
4096,32,136,512,146912094,1,NVIDIA GeForce RTX 2080 Ti
4096,32,68,1024,123234385,1,NVIDIA GeForce RTX 2080 Ti
4096,32,2176,64,135299859,0,NVIDIA GeForce RTX 2080 Ti
4096,32,1088,128,134943803,0,NVIDIA GeForce RTX 2080 Ti
4096,32,544,256,135183059,0,NVIDIA GeForce RTX 2080 Ti
4096,32,272,512,146694365,1,NVIDIA GeForce RTX 2080 Ti
4096,32,136,1024,122732565,1,NVIDIA GeForce RTX 2080 Ti
4096,32,4352,64,133282902,0,NVIDIA GeForce RTX 2080 Ti
4096,32,2176,128,134033417,0,NVIDIA GeForce RTX 2080 Ti
4096,32,1088,256,134453703,0,NVIDIA GeForce RTX 2080 Ti
4096,32,544,512,146262389,1,NVIDIA GeForce RTX 2080 Ti
4096,32,272,1024,122272359,1,NVIDIA GeForce RTX 2080 Ti
4096,32,8704,64,130033444,0,NVIDIA GeForce RTX 2080 Ti
4096,32,4352,128,129968717,0,NVIDIA GeForce RTX 2080 Ti
4096,32,2176,256,130802008,0,NVIDIA GeForce RTX 2080 Ti
4096,32,1088,512,147408187,1,NVIDIA GeForce RTX 2080 Ti
4096,32,544,1024,122367981,1,NVIDIA GeForce RTX 2080 Ti
4096,32,17408,64,130512932,0,NVIDIA GeForce RTX 2080 Ti
4096,32,8704,128,130533503,0,NVIDIA GeForce RTX 2080 Ti
4096,32,4352,256,131092420,0,NVIDIA GeForce RTX 2080 Ti
4096,32,2176,512,146304922,1,NVIDIA GeForce RTX 2080 Ti
4096,32,1088,1024,121391084,1,NVIDIA GeForce RTX 2080 Ti
4096,32,34816,64,134565212,0,NVIDIA GeForce RTX 2080 Ti
4096,32,17408,128,134499040,0,NVIDIA GeForce RTX 2080 Ti
4096,32,8704,256,134441662,0,NVIDIA GeForce RTX 2080 Ti
4096,32,4352,512,150139685,1,NVIDIA GeForce RTX 2080 Ti
4096,32,2176,1024,123987939,1,NVIDIA GeForce RTX 2080 Ti
4096,32,69632,64,142387548,0,NVIDIA GeForce RTX 2080 Ti
4096,32,34816,128,142150838,0,NVIDIA GeForce RTX 2080 Ti
4096,32,17408,256,141671326,0,NVIDIA GeForce RTX 2080 Ti
4096,32,8704,512,158835757,1,NVIDIA GeForce RTX 2080 Ti
4096,32,4352,1024,130373453,1,NVIDIA GeForce RTX 2080 Ti
4096,32,139264,64,151662462,0,NVIDIA GeForce RTX 2080 Ti
4096,32,69632,128,150918390,0,NVIDIA GeForce RTX 2080 Ti
4096,32,34816,256,150023876,0,NVIDIA GeForce RTX 2080 Ti
4096,32,17408,512,170191313,1,NVIDIA GeForce RTX 2080 Ti
4096,32,8704,1024,139941171,1,NVIDIA GeForce RTX 2080 Ti
4096,32,278528,64,172807526,0,NVIDIA GeForce RTX 2080 Ti
4096,32,139264,128,172015197,0,NVIDIA GeForce RTX 2080 Ti
4096,32,69632,256,170001329,0,NVIDIA GeForce RTX 2080 Ti
4096,32,34816,512,193904288,1,NVIDIA GeForce RTX 2080 Ti
4096,32,17408,1024,165270924,1,NVIDIA GeForce RTX 2080 Ti
8192,2,1088,64,169098969,0,NVIDIA GeForce RTX 2080 Ti
8192,2,544,128,151300154,0,NVIDIA GeForce RTX 2080 Ti
8192,2,272,256,151618526,0,NVIDIA GeForce RTX 2080 Ti
8192,2,136,512,150981973,0,NVIDIA GeForce RTX 2080 Ti
8192,2,68,1024,158573375,1,NVIDIA GeForce RTX 2080 Ti
8192,2,2176,64,144876004,0,NVIDIA GeForce RTX 2080 Ti
8192,2,1088,128,144353564,0,NVIDIA GeForce RTX 2080 Ti
8192,2,544,256,146019184,0,NVIDIA GeForce RTX 2080 Ti
8192,2,272,512,145262400,0,NVIDIA GeForce RTX 2080 Ti
8192,2,136,1024,154441147,1,NVIDIA GeForce RTX 2080 Ti
8192,2,4352,64,129251068,0,NVIDIA GeForce RTX 2080 Ti
8192,2,2176,128,129745612,0,NVIDIA GeForce RTX 2080 Ti
8192,2,1088,256,132408624,0,NVIDIA GeForce RTX 2080 Ti
8192,2,544,512,135110033,0,NVIDIA GeForce RTX 2080 Ti
8192,2,272,1024,150233964,1,NVIDIA GeForce RTX 2080 Ti
8192,2,8704,64,124618213,0,NVIDIA GeForce RTX 2080 Ti
8192,2,4352,128,124858833,0,NVIDIA GeForce RTX 2080 Ti
8192,2,2176,256,124930140,0,NVIDIA GeForce RTX 2080 Ti
8192,2,1088,512,126814957,0,NVIDIA GeForce RTX 2080 Ti
8192,2,544,1024,147998228,1,NVIDIA GeForce RTX 2080 Ti
8192,2,17408,64,123268608,0,NVIDIA GeForce RTX 2080 Ti
8192,2,8704,128,122705255,0,NVIDIA GeForce RTX 2080 Ti
8192,2,4352,256,122821401,0,NVIDIA GeForce RTX 2080 Ti
8192,2,2176,512,123837396,0,NVIDIA GeForce RTX 2080 Ti
8192,2,1088,1024,143098126,1,NVIDIA GeForce RTX 2080 Ti
8192,4,1088,64,175046311,0,NVIDIA GeForce RTX 2080 Ti
8192,4,544,128,175362701,0,NVIDIA GeForce RTX 2080 Ti
8192,4,272,256,175325561,0,NVIDIA GeForce RTX 2080 Ti
8192,4,136,512,176064253,0,NVIDIA GeForce RTX 2080 Ti
8192,4,68,1024,177145137,1,NVIDIA GeForce RTX 2080 Ti
8192,4,2176,64,171063537,0,NVIDIA GeForce RTX 2080 Ti
8192,4,1088,128,170398963,0,NVIDIA GeForce RTX 2080 Ti
8192,4,544,256,171242580,0,NVIDIA GeForce RTX 2080 Ti
8192,4,272,512,171097236,0,NVIDIA GeForce RTX 2080 Ti
8192,4,136,1024,173991186,1,NVIDIA GeForce RTX 2080 Ti
8192,4,4352,64,159613073,0,NVIDIA GeForce RTX 2080 Ti
8192,4,2176,128,158849509,0,NVIDIA GeForce RTX 2080 Ti
8192,4,1088,256,162045115,0,NVIDIA GeForce RTX 2080 Ti
8192,4,544,512,164286264,0,NVIDIA GeForce RTX 2080 Ti
8192,4,272,1024,169617333,1,NVIDIA GeForce RTX 2080 Ti
8192,4,8704,64,149869006,0,NVIDIA GeForce RTX 2080 Ti
8192,4,4352,128,149438603,0,NVIDIA GeForce RTX 2080 Ti
8192,4,2176,256,150731653,0,NVIDIA GeForce RTX 2080 Ti
8192,4,1088,512,152310616,0,NVIDIA GeForce RTX 2080 Ti
8192,4,544,1024,164998876,1,NVIDIA GeForce RTX 2080 Ti
8192,4,17408,64,145703520,0,NVIDIA GeForce RTX 2080 Ti
8192,4,8704,128,145396872,0,NVIDIA GeForce RTX 2080 Ti
8192,4,4352,256,144971955,0,NVIDIA GeForce RTX 2080 Ti
8192,4,2176,512,145547934,0,NVIDIA GeForce RTX 2080 Ti
8192,4,1088,1024,161167693,1,NVIDIA GeForce RTX 2080 Ti
8192,4,34816,64,144771398,0,NVIDIA GeForce RTX 2080 Ti
8192,4,17408,128,144507701,0,NVIDIA GeForce RTX 2080 Ti
8192,4,8704,256,143315946,0,NVIDIA GeForce RTX 2080 Ti
8192,4,4352,512,143039304,0,NVIDIA GeForce RTX 2080 Ti
8192,4,2176,1024,158258377,1,NVIDIA GeForce RTX 2080 Ti
8192,8,1088,64,205062086,0,NVIDIA GeForce RTX 2080 Ti
8192,8,544,128,203198728,0,NVIDIA GeForce RTX 2080 Ti
8192,8,272,256,202840247,0,NVIDIA GeForce RTX 2080 Ti
8192,8,136,512,205662480,0,NVIDIA GeForce RTX 2080 Ti
8192,8,68,1024,211263331,1,NVIDIA GeForce RTX 2080 Ti
8192,8,2176,64,203640905,0,NVIDIA GeForce RTX 2080 Ti
8192,8,1088,128,202161451,0,NVIDIA GeForce RTX 2080 Ti
8192,8,544,256,202637012,0,NVIDIA GeForce RTX 2080 Ti
8192,8,272,512,203828295,0,NVIDIA GeForce RTX 2080 Ti
8192,8,136,1024,210158246,1,NVIDIA GeForce RTX 2080 Ti
8192,8,4352,64,200785273,0,NVIDIA GeForce RTX 2080 Ti
8192,8,2176,128,201454741,0,NVIDIA GeForce RTX 2080 Ti
8192,8,1088,256,200376731,0,NVIDIA GeForce RTX 2080 Ti
8192,8,544,512,201740466,0,NVIDIA GeForce RTX 2080 Ti
8192,8,272,1024,209164012,1,NVIDIA GeForce RTX 2080 Ti
8192,8,8704,64,190644680,0,NVIDIA GeForce RTX 2080 Ti
8192,8,4352,128,190992899,0,NVIDIA GeForce RTX 2080 Ti
8192,8,2176,256,193082039,0,NVIDIA GeForce RTX 2080 Ti
8192,8,1088,512,197552405,0,NVIDIA GeForce RTX 2080 Ti
8192,8,544,1024,206624438,1,NVIDIA GeForce RTX 2080 Ti
8192,8,17408,64,183936834,0,NVIDIA GeForce RTX 2080 Ti
8192,8,8704,128,184339007,0,NVIDIA GeForce RTX 2080 Ti
8192,8,4352,256,186157885,0,NVIDIA GeForce RTX 2080 Ti
8192,8,2176,512,188853514,0,NVIDIA GeForce RTX 2080 Ti
8192,8,1088,1024,202867522,1,NVIDIA GeForce RTX 2080 Ti
8192,8,34816,64,178983324,0,NVIDIA GeForce RTX 2080 Ti
8192,8,17408,128,179169004,0,NVIDIA GeForce RTX 2080 Ti
8192,8,8704,256,180114310,0,NVIDIA GeForce RTX 2080 Ti
8192,8,4352,512,182005465,0,NVIDIA GeForce RTX 2080 Ti
8192,8,2176,1024,196772427,1,NVIDIA GeForce RTX 2080 Ti
8192,8,69632,64,176575785,0,NVIDIA GeForce RTX 2080 Ti
8192,8,34816,128,176072110,0,NVIDIA GeForce RTX 2080 Ti
8192,8,17408,256,176306949,0,NVIDIA GeForce RTX 2080 Ti
8192,8,8704,512,177826808,0,NVIDIA GeForce RTX 2080 Ti
8192,8,4352,1024,192631710,1,NVIDIA GeForce RTX 2080 Ti
8192,16,1088,64,214059042,0,NVIDIA GeForce RTX 2080 Ti
8192,16,544,128,215634720,0,NVIDIA GeForce RTX 2080 Ti
8192,16,272,256,214090476,0,NVIDIA GeForce RTX 2080 Ti
8192,16,136,512,213368053,0,NVIDIA GeForce RTX 2080 Ti
8192,16,68,1024,220524399,1,NVIDIA GeForce RTX 2080 Ti
8192,16,2176,64,213536762,0,NVIDIA GeForce RTX 2080 Ti
8192,16,1088,128,212792867,0,NVIDIA GeForce RTX 2080 Ti
8192,16,544,256,214291592,0,NVIDIA GeForce RTX 2080 Ti
8192,16,272,512,213823376,0,NVIDIA GeForce RTX 2080 Ti
8192,16,136,1024,220131207,1,NVIDIA GeForce RTX 2080 Ti
